Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Length (mm),Number of Males,Number of Females,Number Unsexed,Total Number
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,460,352308,704617,0,1056925
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,470,0,1056925,0,1056925
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,480,176154,352308,0,528462
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,490,0,528462,0,528462
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,500,0,528462,0,528462
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,510,0,176154,0,176154
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,622,Eastern Aleutians,101,200,SE Eastern Aleutians,ALEUTIANS,SOUTH,530,0,176154,0,176154
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,190,0,0,2805,2805
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,210,0,0,2766,2766
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,340,1206,0,0,1206
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,420,1206,0,0,1206
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,470,1206,1497,0,2702
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,712,Southern Bering Sea,101,200,W Southern Bering Sea,S BERING SEA,NORTH,490,0,2411,0,2411
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,310,1974,0,0,1974
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,340,2481,0,0,2481
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,350,7100,0,0,7100
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,360,355054,2481,0,357534
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,370,17024,0,0,17024
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,380,364977,12404,0,377381
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,390,355054,352573,0,707626
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,400,350092,350092,0,700184
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,410,1049933,1740536,0,2790469
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,420,2115436,2088147,0,4203583
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,430,4195687,1392925,0,5588612
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,440,4553332,4528524,0,9081856
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,450,3522793,2787535,0,6310328
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,460,4551194,4526385,0,9077579
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,470,2448162,3135941,0,5584103
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,480,1402341,1752940,0,3155281
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,490,4962,1052756,0,1057718
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,500,347611,1392925,0,1740536
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,510,2481,2481,0,4962
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,520,0,352230,0,352230
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,530,0,7443,0,7443
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,721,Southern Bering Sea,1,100,E Southern Bering Sea,S BERING SEA,NORTH,540,0,347611,0,347611
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,390,1860,0,0,1860
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,430,1450,0,0,1450
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,440,1590,0,0,1590
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,460,3673,0,0,3673
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,470,1729,1860,0,3589
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,480,0,1590,0,1590
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,722,Southern Bering Sea,101,200,E Southern Bering Sea,S BERING SEA,NORTH,490,1729,0,0,1729
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,793,Southern Bering Sea,201,300,Combined Southern Bering Sea,S BERING SEA,NORTH,440,0,2848,0,2848
1,2023-09-14 19:00:20,AI,1994,21921,Atka mackerel,Pleurogrammus monopterygius,794,Southern Bering Sea,301,500,Combined Southern Bering Sea,S BERING SEA,NORTH,450,8031,0,0,8031
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,211,Western Aleutians,1,100,W Western Aleutians,ALEUTIANS,NEITHER,320,0,16569,0,16569
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,211,Western Aleutians,1,100,W Western Aleutians,ALEUTIANS,NEITHER,350,0,14507,0,14507
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,211,Western Aleutians,1,100,W Western Aleutians,ALEUTIANS,NEITHER,370,0,14216,0,14216
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,211,Western Aleutians,1,100,W Western Aleutians,ALEUTIANS,NEITHER,380,0,14507,0,14507
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,210,5075,0,0,5075
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,220,9965,0,0,9965
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,230,9965,0,0,9965
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,250,345638,0,0,345638
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,260,0,345638,0,345638
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,270,345638,345638,0,691276
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,280,1036914,2073827,0,3110741
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,290,3110741,3461454,0,6572195
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,300,4493292,6922722,0,11416014
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,310,6623758,4157619,0,10781377
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,320,10806899,7655078,0,18461978
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,330,5020101,8350407,0,13370508
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,340,7865883,2529781,0,10395663
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,350,2515328,2895802,0,5411130
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,360,2572519,2201185,0,4773704
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,370,2702580,902632,0,3605212
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,380,1209255,987218,0,2196473
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,390,501137,648063,0,1149200
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,400,136654,258832,0,395486
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,410,54854,458718,0,513572
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,420,0,32082,0,32082
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,430,0,9965,0,9965
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,212,Western Aleutians,101,200,W Western Aleutians,ALEUTIANS,NEITHER,440,0,15558,0,15558
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,330,3212,0,0,3212
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,340,5390,0,0,5390
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,350,8085,0,0,8085
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,360,8085,2695,0,10780
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,370,5390,0,0,5390
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,380,0,2695,0,2695
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,390,5447,5390,0,10837
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,400,0,2695,0,2695
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,410,0,2695,0,2695
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,213,Western Aleutians,201,300,W Western Aleutians,ALEUTIANS,NEITHER,430,2695,0,0,2695
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,200,0,8945,0,8945
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,210,0,25472,0,25472
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,230,0,8945,0,8945
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,240,16527,25472,0,41999
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,270,1176136,8945,0,1185081
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,280,986624,0,0,986624
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,290,3377963,189511,0,3567474
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,300,4972188,2959873,0,7932061
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,310,3985564,4743610,0,8729174
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,320,4554099,6755926,0,11310024
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,330,4175076,5739179,0,9914255
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,340,6906370,6945437,0,13851807
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,350,8193883,6109257,0,14303140
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,360,12954020,11839491,0,24793511
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,370,13048870,10891934,0,23940804
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,380,5841612,7513971,0,13355583
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,390,1761197,5312144,0,7073341
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,400,189511,5691167,0,5880679
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,221,Western Aleutians,1,100,E Western Aleutians,ALEUTIANS,NEITHER,410,0,2770361,0,2770361
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,200,0,10159,0,10159
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,210,3708,20317,0,24026
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,220,48020,74803,0,122823
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,230,111714,77516,0,189231
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,240,193219,210557,0,403776
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,250,247309,189290,0,436599
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,260,219716,67387,0,287103
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,270,108021,70892,0,178913
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,280,10159,10159,0,20317
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,290,16790,26753,0,43543
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,300,3693,20317,0,24010
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,310,69643,83938,0,153581
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,320,28217,40416,0,68633
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,330,45345,81021,0,126366
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,340,44782,169499,0,214281
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,350,52900,458067,0,510968
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,360,194176,608269,0,802445
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,370,171524,844870,0,1016394
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,380,80857,674227,0,755084
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,390,81544,390584,0,472128
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,400,61195,418919,0,480114
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,410,32531,79822,0,112353
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,420,18642,60910,0,79552
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,430,11792,51981,0,63773
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,440,3673,4059,0,7733
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,222,Western Aleutians,101,200,E Western Aleutians,ALEUTIANS,NEITHER,450,3673,0,0,3673
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,290,0,3100,0,3100
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,320,6199,2515,0,8715
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,350,3100,9299,0,12398
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,360,0,3100,0,3100
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,370,0,6199,0,6199
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,380,3100,3100,0,6199
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,223,Western Aleutians,201,300,E Western Aleutians,ALEUTIANS,NEITHER,400,3100,0,0,3100
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,210,0,9386,0,9386
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,220,13642,0,0,13642
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,230,0,235302,0,235302
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,240,235302,0,0,235302
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,250,941206,470603,0,1411809
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,260,941206,1176508,0,2117714
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,270,2117714,470603,0,2588317
1,2023-09-14 19:00:20,AI,1997,21921,Atka mackerel,Pleurogrammus monopterygius,311,Central Aleutians,1,100,Petrel Bank,ALEUTIANS,NORTH,280,2117714,2823619,0,4941332
